Time(s), T_gas(K), N_gas(#/cm^3), E, H2, O2, H, O, OH, O2(A1)
0.000200003, 405.326, 1.81062e+19, 2.14022e+12, 3.00323e+18, 1.50511e+18, 2.5326e+13, 5.93107e+13, 2.18608e+13, 1.39524e+15
0.000200003, 405.327, 1.81062e+19, 2.1518e+12, 3.00323e+18, 1.50511e+18, 2.54329e+13, 5.93644e+13, 2.18645e+13, 1.39525e+15
0.000200003, 405.327, 1.81062e+19, 2.16338e+12, 3.00323e+18, 1.50511e+18, 2.55398e+13, 5.94181e+13, 2.18683e+13, 1.39525e+15
0.000200003, 405.327, 1.81062e+19, 2.17496e+12, 3.00322e+18, 1.50511e+18, 2.56467e+13, 5.94718e+13, 2.1872e+13, 1.39526e+15
0.000200003, 405.327, 1.81062e+19, 2.18654e+12, 3.00322e+18, 1.50511e+18, 2.57536e+13, 5.95255e+13, 2.18758e+13, 1.39526e+15
0.000200003, 405.327, 1.81062e+19, 2.19811e+12, 3.00322e+18, 1.50511e+18, 2.58605e+13, 5.95791e+13, 2.18796e+13, 1.39527e+15
0.000200003, 405.327, 1.81062e+19, 2.20969e+12, 3.00322e+18, 1.50511e+18, 2.59673e+13, 5.96328e+13, 2.18833e+13, 1.39527e+15
0.000200003, 405.327, 1.81062e+19, 2.22126e+12, 3.00322e+18, 1.50511e+18, 2.60742e+13, 5.96865e+13, 2.18871e+13, 1.39528e+15
0.000200003, 405.327, 1.81062e+19, 2.23284e+12, 3.00322e+18, 1.50511e+18, 2.61811e+13, 5.97402e+13, 2.18908e+13, 1.39528e+15
0.000200003, 405.327, 1.81062e+19, 2.24441e+12, 3.00322e+18, 1.50511e+18, 2.62879e+13, 5.97938e+13, 2.18946e+13, 1.39529e+15
0.000200003, 405.327, 1.81062e+19, 2.25598e+12, 3.00322e+18, 1.50511e+18, 2.63947e+13, 5.98475e+13, 2.18984e+13, 1.39529e+15
0.000200003, 405.327, 1.81062e+19, 2.26755e+12, 3.00322e+18, 1.50511e+18, 2.65015e+13, 5.99012e+13, 2.19021e+13, 1.3953e+15
0.000200003, 405.328, 1.81062e+19, 2.27912e+12, 3.00322e+18, 1.50511e+18, 2.66084e+13, 5.99548e+13, 2.19059e+13, 1.3953e+15
0.000200003, 405.328, 1.81062e+19, 2.29069e+12, 3.00322e+18, 1.50511e+18, 2.67152e+13, 6.00085e+13, 2.19096e+13, 1.39531e+15
0.000200003, 405.328, 1.81062e+19, 2.30226e+12, 3.00322e+18, 1.5051e+18, 2.6822e+13, 6.00621e+13, 2.19134e+13, 1.39531e+15
0.000200003, 405.328, 1.81062e+19, 2.31383e+12, 3.00321e+18, 1.5051e+18, 2.69288e+13, 6.01158e+13, 2.19171e+13, 1.39532e+15
0.000200003, 405.328, 1.81062e+19, 2.32539e+12, 3.00321e+18, 1.5051e+18, 2.70355e+13, 6.01694e+13, 2.19209e+13, 1.39532e+15
0.000200003, 405.328, 1.81062e+19, 2.33696e+12, 3.00321e+18, 1.5051e+18, 2.71423e+13, 6.02231e+13, 2.19247e+13, 1.39533e+15
0.000200003, 405.328, 1.81062e+19, 2.34852e+12, 3.00321e+18, 1.5051e+18, 2.72491e+13, 6.02767e+13, 2.19284e+13, 1.39533e+15
0.000200003, 405.328, 1.81062e+19, 2.36009e+12, 3.00321e+18, 1.5051e+18, 2.73558e+13, 6.03303e+13, 2.19322e+13, 1.39534e+15
0.000200003, 405.328, 1.81062e+19, 2.37165e+12, 3.00321e+18, 1.5051e+18, 2.74626e+13, 6.03839e+13, 2.19359e+13, 1.39534e+15
0.000200003, 405.328, 1.81062e+19, 2.38321e+12, 3.00321e+18, 1.5051e+18, 2.75693e+13, 6.04376e+13, 2.19397e+13, 1.39535e+15
0.000200003, 405.329, 1.81062e+19, 2.39478e+12, 3.00321e+18, 1.5051e+18, 2.7676e+13, 6.04912e+13, 2.19434e+13, 1.39535e+15
